IDMethod,project,package,complextype,method,is_smell,NOP_method,CC_method,ATFD_method,FDP_method,CM_method,MAXNESTING_method,LOC_method,CYCLO_method,NMCS_method,NOLV_method,MaMCL_method,NOAV_method,LAA_method,FANOUT_method,CFNAMM_method,ATLD_method,CLNAMM_method,CINT_method,MeMCL_method,CDISP_method,isStatic_method,AMWNAMM_type,AMW_type,ATFD_type,CBO_type,CFNAMM_type,DIT_type,FANOUT_type,LCOM5_type,LOCNAMM_type,LOC_package,LOC_project,LOC_type,NIM_type,NMO_type,NOAM_type,NOA_type,NOCS_package,NOCS_project,NOCS_type,NOC_type,NOII_type,NOI_package,NOI_project,NOMNAMM_package,NOMNAMM_project,NOMNAMM_type,NOM_package,NOM_project,NOM_type,NOPA_type,NOPK_project,RFC_type,TCC_type,WMCNAMM_type,WMC_type,WOC_type,isStatic_type,num_final_attributes,num_final_not_static_attributes,num_final_static_attributes,num_not_final_not_static_attributes,num_static_attributes,num_static_not_final_attributes,number_abstract_methods,number_constructor_DefaultConstructor_methods,number_constructor_NotDefaultConstructor_methods,number_final_methods,number_final_not_static_methods,number_final_static_methods,number_not_abstract_not_final_methods,number_not_final_not_static_methods,number_not_final_static_methods,number_package_visibility_attributes,number_package_visibility_methods,number_private_visibility_attributes,number_private_visibility_methods,number_protected_visibility_attributes,number_protected_visibility_methods,number_public_visibility_methods,number_standard_design_methods,number_static_methods
83515,wct-1.5.2,org.webcurator.core.harvester.agent,HarvestAgentFactoryImpl,getHarvestAgent(Stringint),FALSE,2,0,2,1,0,1,6,1,0,3,0,7,0,1,1,0,0,3,0,0.3333333333333333,0,1,1,3,5,2,1,2,0,14,608,69698,14,0,0,0,0,3,606,0,0,1,3,65,40,2783,2,50,5527,2,0,85,6,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0
83516,wct-1.5.2,org.webcurator.core.harvester.agent,HarvestAgentFactoryImpl,getLogReader(Stringint),FALSE,2,0,1,1,0,1,3,1,0,2,0,3,0,1,1,0,0,1,0,1,0,1,1,3,5,2,1,2,0,14,608,69698,14,0,0,0,0,3,606,0,0,1,3,65,40,2783,2,50,5527,2,0,85,6,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0
83517,wct-1.5.2,org.webcurator.core.harvester.agent,HarvesterStatusUtil,formatTime(long),FALSE,1,2,0,0,2,1,22,1,0,7,0,7,0,0,0,0,0,0,0,0,1,3,3,0,0,0,1,0,0,60,608,69698,60,0,0,0,0,3,606,0,0,0,3,65,40,2783,2,50,5527,2,0,85,2,0,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,2,2
83567,wct-1.5.2,org.webcurator.ui.intray.controller,InTrayController,processFormSubmission(HttpServletRequestHttpServletResponseObjectBindException),FALSE,4,0,13,1,0,3,47,13,0,10,0,27,0.071428571,2,2,1,9,6,0,0.3333333333333333,0,2.8181818181818183,2.6666666666666665,22,10,12,7,5,0.3636363636363636,176,181,69698,181,77,0,1,2,1,606,0,0,0,0,65,11,2783,11,12,5527,12,0,85,31,1,31,32,0.5,0,0,0,0,2,0,0,0,0,1,0,0,0,12,12,0,0,0,2,8,0,2,2,10,0
83630,wct-1.5.2,org.webcurator.core.profiles,ProfileManager,createDefaultProfile(Agency),FALSE,1,1,11,3,1,1,13,1,1,2,2,22,0.1538461538461538,6,6,2,0,17,2,0.3529411764705882,0,1.818181818181818,1.6,20,12,18,1,12,0.5714285714285714,145,1021,69698,181,0,0,4,3,7,606,0,0,0,0,65,55,2783,11,69,5527,15,0,85,49,0.8,20,24,0.7333333333333333,0,0,0,0,3,0,0,0,0,0,0,0,0,15,15,0,0,0,3,0,0,0,15,11,0
84867,wct-1.5.2,org.webcurator.ui.tools.controller,TreeToolController,handle(HttpServletRequestHttpServletResponseObjectBindException),TRUE,4,1,32,7,1,8,363,47,3,50,2,91,0.1777777777777777,13,14,8,4,42,2,0.3095238095238095,0,7.5,3.6,32,16,18,7,14,0.9473684210526316,531,1559,69698,600,59,0,12,10,12,606,2,1,0,1,65,40,2783,8,88,5527,20,1,85,66,0.1619047619047619,60,72,0.1875,0,1,0,1,8,2,1,0,0,1,0,0,0,20,20,0,2,0,7,4,0,1,15,7,0
84922,wct-1.5.2,org.webcurator.ui.tools.controller,BrowseController,handle(HttpServletRequestHttpServletResponseObjectBindException),TRUE,4,0,4,2,0,6,136,20,0,29,0,40,0.6,4,8,6,3,14,0,0.2857142857142857,0,6.166666666666667,4.875,4,5,9,7,5,0.9107142857142856,261,1559,69698,281,59,0,2,8,12,606,0,0,0,1,65,40,2783,6,88,5527,8,0,85,23,0.6666666666666666,37,39,0.3333333333333333,0,2,2,0,2,4,4,0,0,1,0,0,0,8,8,0,0,0,8,4,0,1,3,5,0
86193,wct-1.5.2,org.webcurator.core.targets,TargetManagerImpl,createBatchTargetInstances(AbstractTargetScheduleTargetGroupboolean),TRUE,4,0,28,7,0,7,127,23,3,21,2,66,0.1515151515151515,16,17,5,3,44,2,0.3636363636363636,0,4.913793103448276,4.026666666666666,110,43,103,1,38,0.926126126,1767,2701,69698,1890,0,0,17,15,6,606,1,0,1,2,65,126,2783,58,156,5527,75,0,85,264,0.4028985507246377,285,302,0.7571428571428571,0,0,0,0,14,1,1,0,0,0,0,0,0,75,74,1,0,0,15,5,0,0,70,58,1
86194,wct-1.5.2,org.webcurator.core.targets,TargetManagerImpl,createTargetInstances(AbstractTargetScheduleboolean),TRUE,3,0,29,7,0,7,142,26,2,22,2,69,0.1714285714285714,16,18,6,3,46,2,0.3478260869565217,0,4.913793103448276,4.026666666666666,110,43,103,1,38,0.926126126,1767,2701,69698,1890,0,0,17,15,6,606,1,0,1,2,65,126,2783,58,156,5527,75,0,85,264,0.4028985507246377,285,302,0.7571428571428571,0,0,0,0,14,1,1,0,0,0,0,0,0,75,74,1,0,0,15,5,0,0,70,58,1
87244,wct-1.5.2,org.webcurator.ui.admin.controller,CreateUserController,processFormSubmission(HttpServletRequestHttpServletResponseObjectBindException),TRUE,4,0,52,6,0,6,157,15,2,23,2,112,0.1034482758620689,6,22,6,0,77,2,0.077922078,0,4.5,2.555555555555556,52,9,22,7,6,0.8958333333333334,186,1616,69698,227,77,0,5,6,9,606,0,0,0,0,65,51,2783,4,84,5527,9,0,85,86,0.1785714285714285,18,23,0.2857142857142857,0,0,0,0,6,0,0,0,0,1,0,0,0,9,9,0,0,0,6,0,0,2,7,3,0
87960,wct-1.5.2,org.webcurator.ui.target.controller,TargetSchedulesHandler,processOther(TabbedControllerTabHttpServletRequestHttpServletResponseObjectBindException),TRUE,6,0,16,7,0,7,139,17,0,21,0,47,0.2,16,17,4,3,30,0,0.5333333333333333,0,4.166666666666667,2.2666666666666666,23,20,24,2,19,0.8877551020408163,213,5595,69698,285,3,1,9,7,39,606,0,0,0,0,65,171,2783,6,278,5527,15,0,85,59,0.2527472527472527,25,34,0.3571428571428571,0,0,0,0,7,0,0,0,0,0,0,0,0,15,15,0,0,0,7,1,0,0,14,6,0
88145,wct-1.5.2,org.webcurator.ui.target.controller,LogReaderController,handle(HttpServletRequestHttpServletResponseObjectBindException),TRUE,4,0,22,4,0,7,160,26,1,17,2,44,0.1538461538461538,5,11,4,2,23,2,0.217391304,0,7,5.666666666666667,22,8,12,7,6,0.875,304,5595,69698,320,59,0,2,4,39,606,0,0,0,0,65,171,2783,7,278,5527,9,0,85,33,0.6666666666666666,49,51,0.3333333333333333,0,0,0,0,4,0,0,0,0,1,0,0,0,9,9,0,2,0,2,5,0,1,3,6,0
88203,wct-1.5.2,org.webcurator.ui.target.controller,TargetSeedsHandler,processOther(TabbedControllerTabHttpServletRequestHttpServletResponseObjectBindException),TRUE,6,0,42,11,0,8,391,54,5,40,3,99,0.125,18,18,6,6,48,2,0.375,0,6.818181818181818,5,54,29,28,3,25,0.9222222222222224,573,5595,69698,613,4,1,5,6,39,606,0,0,0,0,65,171,2783,11,278,5527,16,0,85,87,0.2222222222222222,75,80,0.5,0,0,0,0,5,1,1,0,0,0,0,0,0,16,16,0,0,0,6,6,0,0,10,11,0
89228,proguard-4.5.1,proguard.optimize.info,CaughtClassFilter,CaughtClassFilter(ClassVisitor),FALSE,1,1,0,0,1,1,4,1,0,1,0,2,1,0,0,1,0,0,0,0,0,1.6666666666666667,1.6666666666666667,0,4,3,1,2,0.5,31,2473,82661,31,0,0,0,1,28,604,0,0,1,0,41,215,4917,3,226,5154,3,0,33,6,1,5,5,1,0,1,1,0,0,0,0,0,0,1,0,0,0,3,3,0,0,0,1,0,0,0,3,2,0
89229,proguard-4.5.1,proguard.optimize.info,CaughtClassFilter,visitProgramClass(ProgramClass),FALSE,1,0,0,0,0,2,7,2,0,1,0,2,1,2,2,1,0,2,0,1,0,1.6666666666666667,1.6666666666666667,0,4,3,1,2,0.5,31,2473,82661,31,0,0,0,1,28,604,0,0,1,0,41,215,4917,3,226,5154,3,0,33,6,1,5,5,1,0,1,1,0,0,0,0,0,0,1,0,0,0,3,3,0,0,0,1,0,0,0,3,2,0
89230,proguard-4.5.1,proguard.optimize.info,CaughtClassFilter,visitLibraryClass(LibraryClass),FALSE,1,0,0,0,0,2,7,2,0,1,0,2,1,2,2,1,0,2,0,1,0,1.6666666666666667,1.6666666666666667,0,4,3,1,2,0.5,31,2473,82661,31,0,0,0,1,28,604,0,0,1,0,41,215,4917,3,226,5154,3,0,33,6,1,5,5,1,0,1,1,0,0,0,0,0,0,1,0,0,0,3,3,0,0,0,1,0,0,0,3,2,0
89302,proguard-4.5.1,proguard.optimize.info,ReadWriteFieldMarker,visitConstantInstruction(ClazzMethodCodeAttributeintConstantInstruction),FALSE,5,0,8,3,0,1,32,7,0,6,0,13,0.2,1,1,2,0,1,0,1,0,1.9090909090909087,1.9090909090909087,8,82,8,2,4,0.9,127,2473,82661,127,109,7,0,2,28,604,0,0,3,0,41,215,4917,11,226,5154,11,0,33,128,0.027777778,21,21,1,0,0,0,0,2,0,0,0,1,0,0,0,0,12,8,4,0,0,2,2,0,0,10,11,4
89319,proguard-4.5.1,proguard.optimize.info,SideEffectInstructionChecker,visitSimpleInstruction(ClazzMethodCodeAttributeintSimpleInstruction),FALSE,5,0,18,2,0,2,29,19,0,6,0,22,0.1,0,0,2,0,0,0,0,0,3.615384615384616,3.615384615384616,31,86,11,2,8,0.5416666666666666,184,2473,82661,184,105,11,0,2,28,604,0,0,3,0,41,215,4917,13,226,5154,13,0,33,129,0.6818181818181818,47,47,1,0,1,1,0,1,0,0,0,0,1,0,0,0,13,13,0,0,0,2,0,0,0,13,12,0
91476,proguard-4.5.1,proguard.retrace,ReTrace,execute(),TRUE,0,1,0,0,1,6,241,36,0,24,0,33,1,2,4,9,5,4,0,0.5,0,6.916666666666667,6.916666666666667,0,2,8,1,4,0.9772727272727272,713,713,82661,713,0,0,0,16,3,604,2,0,1,0,41,16,4917,12,16,5154,12,1,33,20,0.7,83,83,0.875,0,13,4,9,3,9,0,0,0,2,0,0,0,12,11,1,0,0,15,5,0,0,7,10,1
94532,roller-4.0.1,org.apache.roller.planet.util,Utilities,stripJsessionId(String),FALSE,1,0,0,0,0,3,14,3,0,3,0,3,0,0,0,0,0,0,0,0,1,3.2777777777777777,3.2777777777777777,0,1,2,1,1,0.9857142857142858,818,1401,78591,818,0,0,0,2,6,567,0,0,0,0,75,64,3996,36,74,5715,36,1,80,38,0.001782531,118,118,0.9714285714285714,0,1,0,1,0,2,1,0,0,0,2,0,2,34,0,34,0,0,1,2,0,0,34,36,36
94533,roller-4.0.1,org.apache.roller.planet.util,Utilities,escapeHTML(String),FALSE,1,0,0,0,0,1,3,1,0,1,0,1,0,0,0,0,1,0,0,0,1,3.2777777777777777,3.2777777777777777,0,1,2,1,1,0.9857142857142858,818,1401,78591,818,0,0,0,2,6,567,0,0,0,0,75,64,3996,36,74,5715,36,1,80,38,0.001782531,118,118,0.9714285714285714,0,1,0,1,0,2,1,0,0,0,2,0,2,34,0,34,0,0,1,2,0,0,34,36,36
94534,roller-4.0.1,org.apache.roller.planet.util,Utilities,escapeHTML(Stringboolean),FALSE,2,1,0,0,1,2,11,2,0,2,0,2,0,0,0,0,0,0,0,0,1,3.2777777777777777,3.2777777777777777,0,1,2,1,1,0.9857142857142858,818,1401,78591,818,0,0,0,2,6,567,0,0,0,0,75,64,3996,36,74,5715,36,1,80,38,0.001782531,118,118,0.9714285714285714,0,1,0,1,0,2,1,0,0,0,2,0,2,34,0,34,0,0,1,2,0,0,34,36,36
94591,roller-4.0.1,org.apache.roller.planet.util,MailUtil,sendMessage(SessionStringString[]String[]String[]StringStringString),TRUE,8,0,0,0,0,3,91,17,0,18,0,19,1,0,0,1,0,0,0,0,1,4.428571428571429,4.428571428571429,0,0,0,1,0,1,283,1401,78591,283,0,0,0,1,6,567,0,0,0,0,75,64,3996,7,74,5715,7,0,80,7,1,31,31,1,0,0,0,0,0,1,1,0,0,0,0,0,0,7,0,7,0,0,1,0,0,0,7,7,7
95454,roller-4.0.1,org.apache.roller.weblogger.ui.struts2.core,Profile,save(),FALSE,0,0,13,3,0,4,46,6,8,4,2,23,0.2,5,7,3,1,17,2,0.2941176470588235,0,2.4,2,13,14,11,3,6,0.9166666666666666,91,1185,78591,101,72,2,2,2,9,567,0,0,0,0,75,47,3996,5,109,5715,7,0,80,80,0.6666666666666666,12,14,0.7142857142857143,0,0,0,0,1,1,1,0,0,1,0,0,0,7,7,0,0,0,2,0,0,0,7,4,0
95766,roller-4.0.1,org.apache.roller.weblogger.webservices.xmlrpc,MetaWeblogAPIHandler,newPost(StringStringStringHashtableboolean),TRUE,5,0,18,2,0,6,95,15,0,21,0,54,0.1428571428571428,8,14,3,0,30,0,0.2666666666666666,0,3.8181818181818175,3.8181818181818175,20,19,35,3,15,0.8,434,1056,78591,434,11,0,0,2,3,567,0,0,0,0,75,24,3996,11,24,5715,11,0,80,91,1,42,42,1,0,1,0,1,0,2,1,0,0,1,0,0,0,11,11,0,1,0,1,2,0,0,9,10,0
95951,roller-4.0.1,org.apache.roller.weblogger.util,MailUtil,sendEmailNotification(WeblogEntryCommentRollerMessagesI18nMessagesboolean),TRUE,4,2,3,2,2,6,228,29,0,27,0,32,0.4,13,27,2,2,30,0,0.4333333333333333,1,5.857142857142857,5.857142857142857,8,19,44,1,18,0.8846153846153846,787,4044,78591,787,0,0,0,2,30,567,1,0,0,1,75,161,3996,14,181,5715,14,0,80,64,0.8571428571428571,82,82,1,0,1,0,1,0,2,1,0,0,0,0,0,0,14,0,14,0,0,2,0,0,0,14,14,14
96464,roller-4.0.1,org.apache.roller.weblogger.ui.core.util.menu,MenuHelper,buildMenu(ParsedMenuStringUserWeblog),TRUE,4,0,19,5,0,7,106,19,0,14,0,40,0.05,7,6,1,3,26,0,0.2692307692307692,1,5.25,5.25,23,11,15,1,10,1,267,516,78591,267,0,0,0,2,7,567,0,0,0,0,75,14,3996,8,56,5715,8,0,80,56,1,42,42,1,0,0,0,0,0,2,2,0,0,0,0,0,0,8,0,8,0,0,2,7,0,0,1,8,8
100312,mvnforum-1.2.2-ga,com.mvnforum.user,MessageFolderWebHandler,MessageFolderWebHandler(),FALSE,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.142857142857143,4.142857142857143,11,12,24,1,11,0.6666666666666666,230,9721,92696,230,0,0,0,2,21,338,0,0,0,0,90,165,4284,7,166,5983,7,0,29,34,1,29,29,1,0,1,0,1,1,1,0,0,0,1,0,0,0,7,7,0,0,0,2,0,0,0,7,6,0
100313,mvnforum-1.2.2-ga,com.mvnforum.user,MessageFolderWebHandler,prepareAdd(GenericRequest),FALSE,1,1,1,1,1,2,16,2,0,5,0,7,1,5,6,1,0,6,0,0.8333333333333334,0,4.142857142857143,4.142857142857143,11,12,24,1,11,0.6666666666666666,230,9721,92696,230,0,0,0,2,21,338,0,0,0,0,90,165,4284,7,166,5983,7,0,29,34,1,29,29,1,0,1,0,1,1,1,0,0,0,1,0,0,0,7,7,0,0,0,2,0,0,0,7,6,0
100314,mvnforum-1.2.2-ga,com.mvnforum.user,MessageFolderWebHandler,processAdd(GenericRequest),FALSE,1,1,2,2,1,2,33,3,0,11,0,14,1,7,10,1,0,10,0,0.7,0,4.142857142857143,4.142857142857143,11,12,24,1,11,0.6666666666666666,230,9721,92696,230,0,0,0,2,21,338,0,0,0,0,90,165,4284,7,166,5983,7,0,29,34,1,29,29,1,0,1,0,1,1,1,0,0,0,1,0,0,0,7,7,0,0,0,2,0,0,0,7,6,0
100315,mvnforum-1.2.2-ga,com.mvnforum.user,MessageFolderWebHandler,prepareList(GenericRequest),FALSE,1,1,7,4,1,3,36,4,0,11,0,21,0.2,9,14,1,0,17,0,0.5294117647058824,0,4.142857142857143,4.142857142857143,11,12,24,1,11,0.6666666666666666,230,9721,92696,230,0,0,0,2,21,338,0,0,0,0,90,165,4284,7,166,5983,7,0,29,34,1,29,29,1,0,1,0,1,1,1,0,0,0,1,0,0,0,7,7,0,0,0,2,0,0,0,7,6,0
100316,mvnforum-1.2.2-ga,com.mvnforum.user,MessageFolderWebHandler,prepareDelete(GenericRequest),FALSE,1,1,7,3,1,2,43,7,0,10,0,17,0.2,8,13,1,0,13,0,0.6153846153846154,0,4.142857142857143,4.142857142857143,11,12,24,1,11,0.6666666666666666,230,9721,92696,230,0,0,0,2,21,338,0,0,0,0,90,165,4284,7,166,5983,7,0,29,34,1,29,29,1,0,1,0,1,1,1,0,0,0,1,0,0,0,7,7,0,0,0,2,0,0,0,7,6,0
100321,mvnforum-1.2.2-ga,com.mvnforum.user,WatchWebHandler,sendMail_forMember(intStringTimestamp),TRUE,3,0,13,4,0,3,135,18,0,20,0,35,0.125,11,20,1,0,24,0,0.4583333333333333,0,5.555555555555555,5.555555555555555,36,26,57,1,23,0.78125,429,9721,92696,429,0,0,0,4,21,338,0,0,0,0,90,165,4284,9,166,5983,9,0,29,75,0.6428571428571429,50,50,1,0,1,0,1,1,3,2,0,0,1,0,0,0,9,9,0,0,1,4,0,0,0,8,8,0
100334,mvnforum-1.2.2-ga,com.mvnforum.user,PmAttachmentWebHandler,processAdd(GenericRequestGenericResponse),TRUE,2,1,31,5,1,6,271,33,0,54,0,89,0.1785714285714285,14,32,5,0,49,0,0.2857142857142857,0,11.6,11.6,35,15,39,1,14,0.7,474,9721,92696,474,0,0,0,5,21,338,0,0,0,0,90,165,4284,5,166,5983,5,0,29,63,0.8333333333333334,58,58,1,0,1,0,1,4,1,0,0,0,1,0,0,0,5,5,0,0,0,5,0,0,0,5,4,0
100403,mvnforum-1.2.2-ga,com.mvnforum.user,AttachmentWebHandler,processSearchAttachments(GenericRequestGenericResponse),TRUE,2,1,13,4,1,3,102,15,0,27,0,48,0.2,12,15,3,0,24,0,0.5,0,5.333333333333333,5.333333333333333,33,26,66,1,24,0.7040816326530612,867,9721,92696,867,0,0,0,7,21,338,0,0,0,0,90,165,4284,15,166,5983,15,0,29,98,0.6923076923076923,80,80,1,0,1,0,1,5,2,1,0,0,1,0,0,0,15,13,2,0,2,7,0,0,0,13,14,2
100798,mvnforum-1.2.2-ga,com.mvnforum.auth,OnlineUserFactoryImpl,getAuthenticatedUser(GenericRequestGenericResponseStringStringboolean),TRUE,5,0,22,6,0,6,115,20,0,22,0,67,0.034482759,8,13,1,1,34,0,0.2352941176470588,0,5.090909090909091,5.090909090909091,37,13,26,1,10,1,323,6260,92696,323,0,0,0,1,22,338,0,0,1,7,90,492,4284,11,600,5983,11,0,29,58,0.022222222,56,56,1,0,1,0,1,0,1,0,0,0,1,0,0,0,11,11,0,0,0,1,0,0,0,11,10,0
106360,heritrix-1.14.4,org.archive.crawler.framework,AbstractTracker,AbstractTracker(StringString),FALSE,2,1,1,1,1,1,7,1,0,3,0,7,1,4,3,3,0,4,0,1,0,1.4545454545454546,1.4782608695652173,1,9,11,5,7,0.9494949494949496,276,5688,94240,293,0,0,1,9,15,649,0,1,3,6,50,334,4947,22,377,5366,23,2,45,35,0.3809523809523809,32,34,0,0,2,0,2,7,2,0,0,0,1,0,0,0,23,23,0,0,0,0,0,7,6,17,21,0
106361,heritrix-1.14.4,org.archive.crawler.framework,AbstractTracker,initialize(CrawlController),FALSE,1,1,0,0,1,1,7,1,0,1,0,2,1,1,1,1,0,1,0,1,0,1.4545454545454546,1.4782608695652173,1,9,11,5,7,0.9494949494949496,276,5688,94240,293,0,0,1,9,15,649,0,1,3,6,50,334,4947,22,377,5366,23,2,45,35,0.3809523809523809,32,34,0,0,2,0,2,7,2,0,0,0,1,0,0,0,23,23,0,0,0,0,0,7,6,17,21,0
106362,heritrix-1.14.4,org.archive.crawler.framework,AbstractTracker,run(),FALSE,0,0,1,1,0,3,31,6,0,1,0,6,0.75,1,1,3,3,1,0,1,0,1.4545454545454546,1.4782608695652173,1,9,11,5,7,0.9494949494949496,276,5688,94240,293,0,0,1,9,15,649,0,1,3,6,50,334,4947,22,377,5366,23,2,45,35,0.3809523809523809,32,34,0,0,2,0,2,7,2,0,0,0,1,0,0,0,23,23,0,0,0,0,0,7,6,17,21,0
107206,heritrix-1.14.4,org.archive.extractor,RegexpHTMLLinkExtractor,processGeneralTag(CharSequenceCharSequence),TRUE,2,0,1,1,0,6,125,30,0,17,0,32,0.9285714285714286,6,12,13,3,12,0,0.5,0,5.5,5.153846153846154,4,8,15,2,7,0.9675925925925926,402,754,94240,410,13,1,1,18,4,649,0,0,0,3,50,32,4947,12,39,5366,13,0,45,41,0.6666666666666666,66,67,1,0,12,0,12,5,13,1,0,1,0,0,0,0,14,13,1,15,0,1,3,2,9,2,12,1
107522,heritrix-1.14.4,org.archive.crawler.admin.ui,JobConfigureUtils,handleJobAction(CrawlJobHandlerHttpServletRequestHttpServletResponseStringStringString),TRUE,6,0,1,1,0,6,118,40,0,21,0,35,0.9230769230769232,7,16,12,1,18,0,0.3888888888888889,1,7.090909090909091,7.090909090909091,3,13,29,1,12,0.9923076923076924,456,503,94240,456,0,0,0,13,3,649,0,0,0,0,50,15,4947,11,15,5366,11,3,45,45,0.054545455,78,78,0.6666666666666666,0,12,0,12,0,13,1,0,0,0,0,0,0,11,0,11,0,0,10,0,0,5,6,11,11
110103,heritrix-1.14.4,org.archive.crawler.settings,CrawlSettingsSAXHandler,CrawlSettingsSAXHandler(CrawlerSettings),FALSE,1,1,34,3,1,1,54,1,0,1,0,38,0.081081081,21,20,3,0,21,0,1,0,2.125,2,5,5,25,2,25,0.8875,598,7192,94240,604,15,2,1,10,59,649,21,0,1,1,50,424,4947,8,494,5366,9,0,45,39,0.4642857142857143,17,18,0.8888888888888888,0,0,0,0,9,1,1,0,0,1,0,0,0,9,9,0,0,0,10,0,0,0,9,7,0
111810,ganttproject-2.0.9,net.sourceforge.ganttproject.filter,GanttXMLFileFilter,GanttXMLFileFilter(),FALSE,0,2,0,0,3,1,3,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,3,1,0,5,264,58718,5,6,0,0,0,11,959,0,0,0,0,115,24,4398,1,25,5518,1,0,54,6,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
111811,ganttproject-2.0.9,net.sourceforge.ganttproject.filter,ExtensionBasedFileFilter,ExtensionBasedFileFilter(StringString),FALSE,2,4,0,0,4,1,4,1,0,2,0,4,1,0,0,2,0,0,0,0,0,2,1.8,0,0,0,2,0,1,34,264,58718,39,2,0,1,2,11,959,0,2,0,0,115,24,4398,4,25,5518,5,0,54,5,0,8,9,0.6666666666666666,0,2,2,0,0,0,0,0,0,1,0,0,0,5,4,1,0,0,2,2,0,0,3,3,1
111812,ganttproject-2.0.9,net.sourceforge.ganttproject.filter,ExtensionBasedFileFilter,accept(File),FALSE,1,0,0,0,0,2,6,2,0,1,0,2,0,0,0,0,2,0,0,0,0,2,1.8,0,0,0,2,0,1,34,264,58718,39,2,0,1,2,11,959,0,2,0,0,115,24,4398,4,25,5518,5,0,54,5,0,8,9,0.6666666666666666,0,2,2,0,0,0,0,0,0,1,0,0,0,5,4,1,0,0,2,2,0,0,3,3,1
111857,ganttproject-2.0.9,org.ganttproject.impex.msproject,GanttMPXJOpen,processTask(TaskManagerMPXCalendarTaskDefaultMutableTreeNode),TRUE,4,0,11,1,0,3,99,15,0,17,0,44,0.2142857142857142,4,6,3,1,15,0,0.2666666666666666,0,3.692307692307693,3.692307692307693,21,17,15,1,13,0.9444444444444444,425,1144,58718,425,0,0,0,6,14,959,0,3,0,0,115,59,4398,13,66,5518,13,0,54,48,0,48,48,0,0,1,0,1,5,1,0,2,0,2,0,0,0,11,13,0,0,0,6,7,0,1,5,11,0
112030,ganttproject-2.0.9,net.sourceforge.ganttproject.gui.options,CSVSettingsPanel,applyChanges(boolean),FALSE,1,0,19,3,0,3,45,21,1,2,2,23,0.095238095,3,1,2,18,3,2,1,0,3.32,3.32,19,9,6,6,5,0.9166666666666666,474,2524,58718,474,527,0,0,24,40,959,0,0,1,0,115,155,4398,25,164,5518,25,0,54,44,0.2134387351778656,83,83,1,0,0,0,0,24,0,0,0,0,1,0,0,0,25,25,0,23,0,1,1,0,0,24,24,0
113279,ganttproject-2.0.9,net.sourceforge.ganttproject.task,TaskProperties,getProperty(TaskString),TRUE,2,1,2,2,1,7,101,27,0,12,0,22,0.8888888888888888,8,17,8,0,18,0,0.4444444444444444,1,27,27,2,8,17,1,8,0,131,3878,58718,131,0,0,0,8,50,959,0,0,0,17,115,372,4398,1,507,5518,1,8,54,19,1,27,27,0.1111111111111111,0,8,0,8,0,8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1
117618,freemind-0.9.0,freemind.modes.browsemode,BrowseHookFactory,BrowseHookFactory(),FALSE,0,1,0,0,1,1,3,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1.1111111111111112,1.1111111111111112,1,12,3,2,4,0,82,921,65687,82,3,0,0,0,16,849,0,0,0,0,78,79,4778,9,95,5788,9,0,43,20,0,10,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9,9,0,0,0,0,0,0,0,9,8,0
117619,freemind-0.9.0,freemind.modes.browsemode,BrowseHookFactory,getPossibleNodeHooks(),FALSE,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1111111111111112,1.1111111111111112,1,12,3,2,4,0,82,921,65687,82,3,0,0,0,16,849,0,0,0,0,78,79,4778,9,95,5788,9,0,43,20,0,10,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9,9,0,0,0,0,0,0,0,9,8,0
117620,freemind-0.9.0,freemind.modes.browsemode,BrowseHookFactory,getPossibleModeControllerHooks(),FALSE,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1111111111111112,1.1111111111111112,1,12,3,2,4,0,82,921,65687,82,3,0,0,0,16,849,0,0,0,0,78,79,4778,9,95,5788,9,0,43,20,0,10,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9,9,0,0,0,0,0,0,0,9,8,0
119166,freemind-0.9.0,accessories.plugins,ImportMindmanagerFiles,importMindmanagerFile(File),FALSE,1,0,2,2,0,4,41,7,0,10,0,14,0.6666666666666666,3,4,2,1,5,0,0.6,0,3.5,3.5,2,10,11,3,7,0,93,3705,65687,93,11,1,0,0,63,849,0,0,0,0,78,240,4778,4,271,5788,4,0,43,28,0,14,14,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,0,0,0,0,1,0,0,3,3,0
